890,"History of Soviet Union from Beginning to End","Kenez","2nd","9780521682961","2012-01-09 05:59:12.342297","2012-01-09 05:59:12.342297"
822,"Spirit and Flesh","Ault","","9780375702389","2012-01-09 05:58:38.799344","2012-01-20 04:08:32.891053"
826,"Americans and California Dream: 1850-1915","Starr","","9780195042337","2012-01-09 05:58:41.18906","2012-01-20 04:08:32.897169"
831,"Ottoman Empire and Early Modern Europe","Goffman","","9780521459082","2012-01-09 05:58:43.888614","2012-01-20 04:08:32.903293"
834,"Old Regime and French Revolution","De Tocqueville","","9780385092609","2012-01-09 05:58:45.443868","2012-01-20 04:08:32.909404"
842,"Voracious Idols and Violent Hands","Wandel","","9780521663434","2012-01-09 05:58:47.076987","2012-01-20 04:08:32.915398"
843,"Work and Labor in Early America","Innes","","9780807842362","2012-01-09 05:58:50.137445","2012-01-20 04:08:32.921484"
850,"Sweetness and Power","Mintz","","9780140092332","2012-01-09 05:58:52.605708","2012-01-20 04:08:32.933485"
851,"Population, Disease, and Land in Early Japan, 645-900","Farris","","9780674690059","2012-01-09 05:58:52.623907","2012-01-20 04:08:32.939691"
855,"Japanese Foodways, Past and Present","Rath","","9780252077524","2012-01-09 05:58:52.729322","2012-01-20 04:08:32.945799"
862,"Ben Tillman and Reconstruction of White Supremacy","Kantrowitz","","9780807848395","2012-01-09 05:58:56.987947","2012-01-20 04:08:32.951724"
864,"Ella Baker and Black Freedom Movement","Ransby","","9780807856161","2012-01-09 05:58:57.019536","2012-01-20 04:08:32.957732"
867,"Natures of John and William Bartram","Slaughter","","9780812219340","2012-01-09 05:58:57.067437","2012-01-20 04:08:32.993766"
873,"Theogony and Works and Days","Hesiod","","9780199538317","2012-01-09 05:59:03.29769","2012-01-20 04:08:33.089499"
877,"Aristotle and Xenophon on Democracy and Oligarchy","Moore","","9780520266056","2012-01-09 05:59:03.372474","2012-01-20 04:08:33.111857"
884,"Qadi and the Fortune Teller","Saleh","","9781566567145","2012-01-09 05:59:08.81643","2012-01-20 04:08:33.119046"
891,"State and Revolution","Lenin","","9781596980808","2012-01-09 05:59:12.35565","2012-01-20 04:08:33.125466"
892,"Lenin's Tomb","Remnick","","9780679751250","2012-01-09 05:59:12.369982","2012-01-09 05:59:12.369982"
893,"We","Zamyatin","","9780812974621","2012-01-09 05:59:12.384616","2012-01-09 05:59:12.384616"
895,"Conservatives in Power: The Reagan Years, 1981-1989","Jacobs","","9780312488314","2012-01-09 05:59:15.036422","2012-01-09 05:59:15.036422"
896,"Empire's Workshop","Grandin","","9780805083231","2012-01-09 05:59:15.052918","2012-01-09 05:59:15.052918"
897,"City of Quartz (New Ed)","Davis","","9781844675685","2012-01-09 05:59:15.066956","2012-01-09 05:59:15.066956"
898,"Less Than Zero","Ellis","","9780679781493","2012-01-09 05:59:15.081487","2012-01-09 05:59:15.081487"
899,"Living in the Eighties","Troy","","9780195187878","2012-01-09 05:59:15.096481","2012-01-09 05:59:15.096481"
900,"New Worlds, Lost Worlds: Rule of Tudors 1485-1603","Brigden","","9780142001257","2012-01-09 05:59:16.849387","2012-01-09 05:59:16.849387"
901,"Looking at Paintings","Carr","2nd","9780892369720","2012-01-09 05:59:16.880268","2012-01-09 05:59:16.880268"
902,"Holbein's Ambassadors","Foister","","9780300073263","2012-01-09 05:59:16.904543","2012-01-09 05:59:16.904543"
903,"Tracts of American Revolution 1763-1776","Jensen","","9780872206939","2012-01-09 05:59:22.706568","2012-01-09 05:59:22.706568"
904,"Elusive Republic","McCoy","","9780807846162","2012-01-09 05:59:22.720582","2012-01-09 05:59:22.720582"
905,"Debate on Constitution (Pt1:Sep 1787-Feb 1788)","Bailyn","","9780940450424","2012-01-09 05:59:22.733706","2012-01-09 05:59:22.733706"
906,"Debate on Constitution (Pt2)","Bailyn","","9780940450646","2012-01-09 05:59:22.746736","2012-01-09 05:59:22.746736"
907,"Chants Democratic","Wilentz","","9780195174496","2012-01-09 05:59:22.759958","2012-01-09 05:59:22.759958"
908,"Democracy in America","DeTocqueville","","9780312463304","2012-01-09 05:59:22.774056","2012-01-09 05:59:22.774056"
909,"Andrew Jackson vs Henry Clay","Watson","","9780312112134","2012-01-09 05:59:22.787496","2012-01-09 05:59:22.787496"
910,"U.S. War with Mexico","Chavez","","9780312249212","2012-01-09 05:59:22.801541","2012-01-09 05:59:22.801541"
911,"Defending Slavery","Finkelman","","9780312133276","2012-01-09 05:59:22.839327","2012-01-09 05:59:22.839327"
913,"Ordeal of Thomas Hutchinson","Bailyn","","9780674641617","2012-01-09 05:59:22.866495","2012-01-09 05:59:22.866495"
915,"Golden Ass (New Trans Kenney)","Apuleius","","9780140435900","2012-01-09 05:59:24.61223","2012-01-09 05:59:24.61223"
916,"Satyricon","Petronius","","9780199539215","2012-01-09 05:59:24.655814","2012-01-09 05:59:24.655814"
917,"Letters of Younger Pliny","Pliny","","9780140441277","2012-01-09 05:59:24.671812","2012-01-09 05:59:24.671812"
918,"Annals of Imperial Rome","Tacitus","","9780140440607","2012-01-09 05:59:24.685488","2012-01-09 05:59:24.685488"
919,"Straight State","Canaday","","9780691149936","2012-01-09 05:59:28.866946","2012-01-09 05:59:28.866946"
920,"Queer America","Eaklor","","","2012-01-09 05:59:28.880596","2012-01-09 05:59:28.880596"
921,"Zami, New Spelling of My Name","Lorde","","9780895941220","2012-01-09 05:59:28.901018","2012-01-09 05:59:28.901018"
922,"Transgender History","Stryker","","9781580052245","2012-01-09 05:59:28.914293","2012-01-09 05:59:28.914293"
923,"Condition of the Working Class in England","Engels","","9780199555888","2012-01-09 05:59:32.745684","2012-01-09 05:59:32.745684"
925,"Reckless Mind","Lilla","","9781590170717","2012-01-09 05:59:32.905471","2012-01-09 05:59:32.905471"
927,"Utopia","More","","9780140449105","2012-01-09 05:59:33.009484","2012-01-09 05:59:33.009484"
928,"Twilight of Idols/Anti-Christ","Nietzsche","","9780140445145","2012-01-09 05:59:33.023857","2012-01-09 05:59:33.023857"
929,"Social Contract","Rousseau","","9780140442014","2012-01-09 05:59:33.063485","2012-01-09 05:59:33.063485"
930,"Omnivore's Dilemma","Pollan","","9780143038580","2012-01-09 05:59:35.646527","2012-01-09 05:59:35.646527"
931,"Hungering for America","Diner","","9780674011113","2012-01-09 05:59:35.660851","2012-01-09 05:59:35.660851"
932,"Food Justice","Gottlieb","","9780262072915","2012-01-09 05:59:35.676241","2012-01-09 05:59:35.676241"
933,"Que Vivan Los Tamales","Pilcher","","9780826318732","2012-01-09 05:59:35.689877","2012-01-09 05:59:35.689877"
934,"Foodies","Baumann","","9780415965378","2012-01-09 05:59:35.702837","2012-01-09 05:59:35.702837"
935,"Maps of Time","Christian","2nd","9780520271449","2012-01-09 05:59:39.348192","2012-01-09 05:59:39.348192"
938,"Indian Ocean","Pearson","","9780415445382","2012-01-09 05:59:39.3888","2012-01-09 05:59:39.3888"
940,"Rule of Experts","Mitchell","","9780520232624","2012-01-09 05:59:39.434274","2012-01-09 05:59:39.434274"
941,"Resurrecting the Granary of Rome","Davis","","9780821417522","2012-01-09 05:59:39.648701","2012-01-09 05:59:39.648701"
943,"Sand","Welland","","9780520265974","2012-01-09 05:59:39.682348","2012-01-09 05:59:39.682348"
945,"Afro-Latin America, 1800-2000","Andrews","","9780195152333","2012-01-09 05:59:42.339167","2012-01-09 05:59:42.339167"
946,"Blackness in the White Nation","Andrews","","9780807871584","2012-01-09 05:59:42.35225","2012-01-09 05:59:42.35225"
947,"Negras in Brazil","Caldwell","","9780813539577","2012-01-09 05:59:42.36542","2012-01-09 05:59:42.36542"
949,"Afro-Latino Reader","Roman","","9780822345725","2012-01-09 05:59:42.395658","2012-01-09 05:59:42.395658"
950,"Racial Politics in Post-Revolutionary Cuba","Sawyer","","9780521612678","2012-01-09 05:59:42.417202","2012-01-09 05:59:42.417202"
951,"Modern Blackness...Jamaica","Thomas","","9780822334194","2012-01-09 05:59:42.455258","2012-01-09 05:59:42.455258"
952,"Tuning Out Blackness...Puerto Rican Television","Rivero","","9780822335436","2012-01-09 05:59:42.479051","2012-01-09 05:59:42.479051"
953,"Search for Mod China 2e W/Smcd","Spence","","9780393983630","2012-01-09 05:59:43.859978","2012-01-09 05:59:43.859978"
954,"Man Awakened from Dreams","Harrison","","9780804750691","2012-01-09 05:59:43.878173","2012-01-09 05:59:43.878173"
955,"Mao Zedong","Meisner","","9780745631073","2012-01-09 05:59:43.896583","2012-01-09 05:59:43.896583"
956,"Modern History: Japan","McClain","","9780393977202","2012-01-09 05:59:46.88944","2012-01-09 05:59:46.88944"
957,"Tokyo Story","Ozu","","9781880656808","2012-01-09 05:59:46.903978","2012-01-09 05:59:46.903978"
958,"Remembering Aizu","Goro","","9780824821579","2012-01-09 05:59:46.917157","2012-01-09 05:59:46.917157"
961,"Conquered Conquistadors","Asselbergs","","9780870818998","2012-01-09 05:59:49.192021","2012-01-09 05:59:49.192021"
962,"Colonial Habits","Burns","","9780822322917","2012-01-09 05:59:49.206737","2012-01-09 05:59:49.206737"
963,"Letters from Mexico","Cortes","","9780300090949","2012-01-09 05:59:49.237283","2012-01-09 05:59:49.237283"
964,"Mad for God","Nalle","","9780813920016","2012-01-09 05:59:49.258055","2012-01-09 05:59:49.258055"
965,"Sacred Gifts, Profane Pleasures","Norton","","9780801476327","2012-01-09 05:59:49.272406","2012-01-09 05:59:49.272406"
967,"White Scourge","Foley","","9780520207240","2012-01-09 05:59:53.268197","2012-01-09 05:59:53.268197"
968,"Becoming Mexican American","Sanchez","","9780195096484","2012-01-09 05:59:53.284892","2012-01-09 05:59:53.284892"
969,"From Out of Shadows (10th Anniv Ed)","Ruiz","","9780195374773","2012-01-09 05:59:53.300203","2012-01-09 05:59:53.300203"
970,"Mi Raza Primero","Chavez","","9780520230187","2012-01-09 05:59:53.313723","2012-01-09 05:59:53.313723"
971,"Cesar Chavez","Levy","","9780816650491","2012-01-09 05:59:53.32686","2012-01-09 05:59:53.32686"
972,"Passing Strange","Sandweiss","","9780143116868","2012-01-09 05:59:57.186901","2012-01-09 05:59:57.186901"
973,"Entertaining Satan","Demos","","9780195174830","2012-01-09 05:59:57.201432","2012-01-09 05:59:57.201432"
912,"Abraham Lincoln, Slavery and Civil War","Johnson","2nd","9780312558130","2012-01-09 05:59:22.853156","2012-01-20 04:08:33.13805"
914,"Gender and Jim Crow","Gilmore","","9780807845967","2012-01-09 05:59:22.880542","2012-01-20 04:08:33.144186"
924,"Civilization and Its Discontents","Freud","","9780141182360","2012-01-09 05:59:32.760028","2012-01-20 04:08:33.150439"
926,"On Liberty and Subjection of Women","Mill","","9780141441474","2012-01-09 05:59:32.993508","2012-01-20 04:08:33.156777"
936,"Environment and World History","Burke","","9780520256880","2012-01-09 05:59:39.3624","2012-01-20 04:08:33.163039"
939,"Commodity and Exchange in Mongol Empire","Allsen","","9780521893145","2012-01-09 05:59:39.401925","2012-01-20 04:08:33.175657"
942,"Tribes and Empire on the Margins of Nineteenth-Century Iran","Khazeni","","9780295989952","2012-01-09 05:59:39.66387","2012-01-20 04:08:33.182024"
944,"Reconstructing Racial Identity and the African Past in the Dominican Republic","Simmons","","9780813036755","2012-01-09 05:59:42.325485","2012-01-20 04:08:33.188252"
948,"Race and Politics in the Dominican Republic","Sagas","","9780813025698","2012-01-09 05:59:42.378549","2012-01-20 04:08:33.194379"
959,"Peasants, Rebels, Women and Outcastes","Hane","2nd","9780742525252","2012-01-09 05:59:46.941151","2012-01-20 04:08:33.201482"
960,"Wheat and Soldiers","Hino","","9781406775846","2012-01-09 05:59:46.954113","2012-01-20 04:08:33.208132"
966,"First New Chronicle and Book of Good Government","De Ayala","","9780872208414","2012-01-09 05:59:49.285845","2012-01-20 04:08:33.215547"
974,"Epic Encounters (Upd)","McAlister","","9780520244993","2012-01-09 05:59:57.224918","2012-01-09 05:59:57.224918"
975,"Question of Hu","Spence","","9780679725800","2012-01-09 05:59:57.238193","2012-01-09 05:59:57.238193"
976,"Communities of Violence","Nirenberg","","9780691058894","2012-01-09 05:59:57.251543","2012-01-09 05:59:57.251543"
977,"Politics of the Veil","Scott","","9780691147987","2012-01-09 05:59:57.26499","2012-01-09 05:59:57.26499"
978,"Fiction in the Archives","Davis","","9780804717991","2012-01-09 05:59:57.27919","2012-01-09 05:59:57.27919"
979,"Silencing the Past","Trouillot","","9780807043110","2012-01-09 05:59:57.34784","2012-01-09 05:59:57.34784"
980,"Alabama in Africa","Zimmerman","","9780691123622","2012-01-09 05:59:57.36223","2012-01-09 05:59:57.36223"
981,"Dialectic of Enlightenment","Horkheimer","","9780804736336","2012-01-09 06:00:01.651043","2012-01-09 06:00:01.651043"
982,"Capital (V1)","Marx","","9780140445688","2012-01-09 06:00:01.669853","2012-01-09 06:00:01.669853"
986,"Fall of the Roman Empire","Heather","","9780195325416","2012-01-09 06:00:08.041885","2012-01-09 06:00:08.041885"
987,"Fall of Rome","Ward-Perkins","","9780192807281","2012-01-09 06:00:08.05629","2012-01-09 06:00:08.05629"
989,"Structural Transformation of Public Sphere","Habermas","","9780262581080","2012-01-09 06:00:10.011729","2012-01-09 06:00:10.011729"
990,"Dialectical Imagination","Jay","","9780520204232","2012-01-09 06:00:10.04445","2012-01-09 06:00:10.04445"
991,"Brick Lane","Ali","","9780743243315","2012-01-09 06:00:10.878522","2012-01-09 06:00:10.878522"
992,"State of Resistance","Polet","","9781842778685","2012-01-09 06:00:15.49182","2012-01-09 06:00:15.49182"
995,"Global Movements","McDonald","","9781405116138","2012-01-09 06:00:15.539046","2012-01-09 06:00:15.539046"
996,"Power in Movement","Tarrow","3rd","9780521155724","2012-01-09 06:00:15.553468","2012-01-09 06:00:15.553468"
997,"Our Word is Our Weapon","Marcos","","9781583224724","2012-01-09 06:00:17.593419","2012-01-09 06:00:17.593419"
1000,"Monocultures of the Mind","Shiva","","9781856492188","2012-01-09 06:00:17.635878","2012-01-09 06:00:17.635878"
1001,"Curandisimo: Mexican American Folk Healing","Trotter","2nd","9780820319629","2012-01-09 06:00:17.649041","2012-01-09 06:00:17.649041"
1002,"Spiral Dance (Special 20th Anniv Ed)","Starhawk","","9780062516329","2012-01-09 06:00:17.662989","2012-01-09 06:00:17.662989"
1003,"ACTIVISTS COOKBOOK (P)","Boyd","","9780965924900","2012-01-09 06:00:17.705597","2012-01-09 06:00:17.705597"
1004,"Parliamo Italiano! (Pkg Txt/Student Act Man)","Branciforte","","9780470613771","2012-01-09 06:00:18.786084","2012-01-09 06:00:18.786084"
1005,"Integrated Course in Elem Japanese: Genki (Lvl1)","Banno","","9784789009638","2012-01-09 06:00:22.14128","2012-01-09 06:00:22.14128"
1006,"Integrated Course in Elem Japanese: Genki (Wkbk) (Lvl1)","Banno","","9784789010016","2012-01-09 06:00:22.157293","2012-01-09 06:00:22.157293"
1007,"Integrated Course in Elem Japanese: Genki (Lvl2)","Banno","","9784789009829","2012-01-09 06:00:22.172274","2012-01-09 06:00:22.172274"
1008,"Integrated Course in Elem Japanese: Genki (Wkbk) (Lvl2)","Banno","","9784789010023","2012-01-09 06:00:22.186734","2012-01-09 06:00:22.186734"
1009,"Borderlands/La Frontera: The New Mestiza","Anzaldua","3rd","9781879960749","2012-01-09 06:00:29.607322","2012-01-09 06:00:29.607322"
1010,"History of Sexuality (Trade Ed) (V1:Intro)","Foucault","","9780679724698","2012-01-09 06:00:29.622367","2012-01-09 06:00:29.622367"
1011,"Scandalous Knowledge","Smith","","9780822338482","2012-01-09 06:00:29.641801","2012-01-09 06:00:29.641801"
1012,"How to Interpret Literature","Parker","2nd","9780199757503","2012-01-09 06:00:29.655135","2012-01-09 06:00:29.655135"
1013,"Critical Introduction to Queer Theory","Sullivan","","9780814798416","2012-01-09 06:00:29.668536","2012-01-09 06:00:29.668536"
1014,"Decolonizing Research in Cross-Cultural Contexts","Mutua","","9780791459799","2012-01-09 06:00:29.691102","2012-01-09 06:00:29.691102"
1016,"International Relations of Middle East","Fawcett","2nd","9780199215539","2012-01-09 06:00:32.321358","2012-01-09 06:00:32.321358"
1017,"One State, Two States","Morris","","9780300164442","2012-01-09 06:00:32.335572","2012-01-09 06:00:32.335572"
1018,"Global Studies: Middle East","Layachi","13th","9780073527758","2012-01-09 06:00:32.400866","2012-01-09 06:00:32.400866"
1019,"Quando Dio ballava il tango","Pariani","","9788817001809","2012-01-09 06:00:36.758169","2012-01-09 06:00:36.758169"
1020,"Lunga Vita Di Marianna Veria","Maraini","14th","9788817114110","2012-01-09 06:00:36.77559","2012-01-09 06:00:36.77559"
1021,"Lessico Familiare","Ginzburg","","9788806203054","2012-01-09 06:00:36.792512","2012-01-09 06:00:36.792512"
1022,"Integrated Appr to Interm Japanese (Wkbk)","Miura","","9784789013086","2012-01-09 06:00:47.040937","2012-01-09 06:00:47.040937"
1023,"Integrated Appr to Interm Japanese (w/2 CDs)(Rev)","Miura","","9784789013079","2012-01-09 06:00:47.054544","2012-01-09 06:00:47.054544"
1026,"Integrated Korean: Beginning 2","Cho","2nd","9780824835156","2012-01-09 06:00:50.688848","2012-01-09 06:00:50.688848"
1027,"Integrated Korean: Beginning 2 Workbook","Klear","2nd","9780824835163","2012-01-09 06:00:50.70489","2012-01-09 06:00:50.70489"
1028,"READINGS IN KOREAN LIT AND CULTURE (CP)","KIM","","","2012-01-09 06:00:51.085201","2012-01-09 06:00:51.085201"
1029,"Linguistics","Fromkin","","9780631197119","2012-01-09 06:00:51.59047","2012-01-09 06:00:51.59047"
1030,"Semantics in Generative Grammar","Heim","","9780631197133","2012-01-09 06:00:53.812793","2012-01-09 06:00:53.812793"
1031,"Semantics","Kearns","2nd","9780230232303","2012-01-09 06:00:53.850625","2012-01-09 06:00:53.850625"
1032,"Norton Anthology of English Lit (V2)","Greenblatt","8th","9780393925326","2012-01-09 06:00:55.208236","2012-01-09 06:00:55.208236"
1033,"Integrated Korean: Intermediate 2","Cho","","9780824824228","2012-01-09 06:00:59.531174","2012-01-09 06:00:59.531174"
1034,"Integrated Korean Wkbk: Intermediate 2","Hwang","","9780824824235","2012-01-09 06:00:59.551637","2012-01-09 06:00:59.551637"
1035,"Syntax","Carnie","2nd","9781405133845","2012-01-09 06:01:03.576398","2012-01-09 06:01:03.576398"
1036,"Linguistic Field Methods","Vaux","","9781597527644","2012-01-09 06:01:04.58237","2012-01-09 06:01:04.58237"
1037,"Writing Fiction","Burroway","8th","9780205750344","2012-01-09 06:01:06.511908","2012-01-09 06:01:06.511908"
1040,"Shakespeare's Sonnets","Booth","","9780300085068","2012-01-09 06:01:09.952211","2012-01-09 06:01:09.952211"
1041,"Sonnets","Hollander","","9780375411779","2012-01-09 06:01:09.96691","2012-01-09 06:01:09.96691"
1042,"Ambassadors","James","","9780199538546","2012-01-09 06:01:13.470874","2012-01-09 06:01:13.470874"
1043,"Tropic of Cancer","Miller","","9780802131782","2012-01-09 06:01:13.484179","2012-01-09 06:01:13.484179"
1045,"Nightwood (with New Preface Winterson)","Barnes","","9780811216715","2012-01-09 06:01:13.513547","2012-01-09 06:01:13.513547"
1046,"Waste Land","Eliot","","9780393974997","2012-01-09 06:01:13.526983","2012-01-09 06:01:13.526983"
1047,"Vita Nuova","Dante","","9780199540655","2012-01-09 06:01:17.196417","2012-01-09 06:01:17.196417"
1048,"Purgatorio (New Verse Trans Merwin)","Dante","","9780375708398","2012-01-09 06:01:17.214124","2012-01-09 06:01:17.214124"
1049,"Paradiso","Dante","","9781400031153","2012-01-09 06:01:17.233406","2012-01-09 06:01:17.233406"
1050,"Inferno of Dante: Illustrated (New Trans Pinksy)","Dante","","9780374525316","2012-01-09 06:01:17.254764","2012-01-09 06:01:17.254764"
1051,"Life of Dante","Boccaccio","","9781847490919","2012-01-09 06:01:17.272707","2012-01-09 06:01:17.272707"
984,"Culture and State","Lloyd","","9780415911030","2012-01-09 06:00:01.781985","2012-01-20 04:08:33.228377"
988,"Eros and Civilization","Marcuse","","9780807015551","2012-01-09 06:00:09.89133","2012-01-20 04:08:33.242006"
993,"Environment and Citizenship","Smith","","9781842779033","2012-01-09 06:00:15.506812","2012-01-20 04:08:33.248247"
994,"Indigenous Peoples  and Globalization","Hall","","9781594516580","2012-01-09 06:00:15.523559","2012-01-20 04:08:33.254618"
998,"Making and Unmaking of Whiteness","Brander Rasmussen","","9780822327301","2012-01-09 06:00:17.608566","2012-01-20 04:08:33.261388"
999,"Stuffed and Starved","Patel","","9781933633497","2012-01-09 06:00:17.622269","2012-01-20 04:08:33.267716"
1015,"Critical Keywords in Literary and Cultural Theory","Wolfreys","","9780333960592","2012-01-09 06:00:29.776114","2012-01-20 04:08:33.283042"
1024,"Classical Japanese Reader and Essential Dictionary","Shirane","","9780231139908","2012-01-09 06:00:48.942168","2012-01-20 04:08:33.289644"
1025,"Classical Japanese (Set:Txt/Exer Answers and Tables bklt)","Shirane","","9780231135245","2012-01-09 06:00:48.986774","2012-01-20 04:08:33.296006"
1038,"Scribner Anth of Contemporary Short Fiction (Rev and Upd)","Williford","2nd","9781416532279","2012-01-09 06:01:06.525423","2012-01-20 04:08:33.302349"
1039,"Complete Poetry and Essential Prose of John Milton","Milton","","9780679642534","2012-01-09 06:01:07.657415","2012-01-20 04:08:33.30859"
1044,"Norton Anthology of MandC Poetry (V1:Modern)","Ramazani","3rd","9780393977912","2012-01-09 06:01:13.498996","2012-01-20 04:08:33.315281"
1052,"Revelations of Divine Love","Julian Of Norwich","","9780140446739","2012-01-09 06:01:21.259659","2012-01-09 06:01:21.259659"
1053,"Book of Margery Kempe","Kempe","","9780140432510","2012-01-09 06:01:21.279262","2012-01-09 06:01:21.279262"
1055,"Travels of Sir John Mandeville","Mandeville","2nd","9780141441436","2012-01-09 06:01:21.332657","2012-01-09 06:01:21.332657"
1056,"Canterbury Tales","Chaucer","2nd","9780393925876","2012-01-09 06:01:21.34597","2012-01-09 06:01:21.34597"
1058,"New Cambridge Companion to Shakespeare","De Grazia","2nd","9780521713931","2012-01-09 06:01:29.99549","2012-01-09 06:01:29.99549"
1059,"Beat the Dealer","Thorp","","9780394703107","2012-01-09 06:01:30.826616","2012-01-09 06:01:30.826616"
1060,"Applied Calculus etc: Expanded","Hoffmann","11th","9780073532370","2012-01-09 06:01:31.697893","2012-01-09 06:01:31.697893"
1061,"Essen Calculus: Early Trans","Stewart","","9780495014287","2012-01-09 06:01:34.028815","2012-01-09 06:01:34.028815"
1062,"Connecticut Yankee at King Arthur's Court","Twain","","9780140430646","2012-01-09 06:01:38.10627","2012-01-09 06:01:38.10627"
1063,"Hazard of New Fortunes","Howells","","9780140439236","2012-01-09 06:01:38.146683","2012-01-09 06:01:38.146683"
1064,"Modern Instance","Howells","","9780140390278","2012-01-09 06:01:38.162748","2012-01-09 06:01:38.162748"
1065,"Golden Bowl","James","","9780141441276","2012-01-09 06:01:38.17871","2012-01-09 06:01:38.17871"
1067,"Henry V","Shakespeare","","9780743484879","2012-01-09 06:01:43.022766","2012-01-09 06:01:43.022766"
1068,"Richard III","Shakespeare","","9780743482844","2012-01-09 06:01:43.05408","2012-01-09 06:01:43.05408"
1069,"Hero of Our Time","Lermontov","","9780140447958","2012-01-09 06:01:46.538314","2012-01-09 06:01:46.538314"
1070,"Wilhelm Tell","Vonschiller","","9780226738017","2012-01-09 06:01:46.573601","2012-01-09 06:01:46.573601"
1071,"Distant View of a Minaret","Rifaat","","9780435909123","2012-01-09 06:01:52.964375","2012-01-09 06:01:52.964375"
1072,"Our Sister Killjoy","Aidoo","","9780582308459","2012-01-09 06:01:52.979783","2012-01-09 06:01:52.979783"
1073,"Running Toward Us","Balseiro","","9780325002118","2012-01-09 06:01:52.99327","2012-01-09 06:01:52.99327"
1074,"Sweet Diamond Dust","Ferre","","9780452277489","2012-01-09 06:01:53.007234","2012-01-09 06:01:53.007234"
1076,"Sisterhood is Global (with New Preface)","Morgan","","9781558611603","2012-01-09 06:01:53.035179","2012-01-09 06:01:53.035179"
1077,"Wide Sargasso Sea","Rhys","","9780393960129","2012-01-09 06:01:53.048835","2012-01-09 06:01:53.048835"
1078,"Museum of Useless Efforts","Rossi","","9780803287648","2012-01-09 06:01:53.06339","2012-01-09 06:01:53.06339"
1079,"Woman at Point Zero","Saadawi","2nd","9781842778739","2012-01-09 06:01:53.080152","2012-01-09 06:01:53.080152"
1080,"Reclaiming Medusa","Velez","","9781879960527","2012-01-09 06:01:53.09479","2012-01-09 06:01:53.09479"
1081,"Pere Goriot","Balzac","","9780393971668","2012-01-09 06:01:59.598293","2012-01-09 06:01:59.598293"
1082,"Bacchae of Euripides","Euripides","","9780374522063","2012-01-09 06:01:59.615041","2012-01-09 06:01:59.615041"
1083,"Freud Reader","Gay","","9780393314038","2012-01-09 06:01:59.629346","2012-01-09 06:01:59.629346"
1084,"Nietzsche Reader","Nietzsche","","9780140443295","2012-01-09 06:01:59.642698","2012-01-09 06:01:59.642698"
1086,"Discourse on Origin of Inequality","Rousseau","","9780872201507","2012-01-09 06:01:59.67523","2012-01-09 06:01:59.67523"
1087,"Candide","Voltaire","","9780486266893","2012-01-09 06:01:59.701214","2012-01-09 06:01:59.701214"
1088,"Looking Backward","Bellamy","","9780451531162","2012-01-09 06:01:59.714888","2012-01-09 06:01:59.714888"
1089,"Best American Short Stories (2011)","Brooks","","9780547242163","2012-01-09 06:02:00.845166","2012-01-09 06:02:00.845166"
1090,"Monstress","Tenorio","","9780062059567","2012-01-09 06:02:00.860418","2012-01-09 06:02:00.860418"
1091,"Mathematica","Hoste","","9780071591447","2012-01-09 06:02:05.952575","2012-01-09 06:02:05.952575"
1092,"Calculus","Spivak","","9780914098911","2012-01-09 06:02:07.127161","2012-01-09 06:02:07.127161"
1093,"Calculus: Single Variable","Hughes-Hallett","5th","9780470089156","2012-01-09 06:02:10.32669","2012-01-09 06:02:10.32669"
1094,"Multivariable Calculus","McCallum","5th","9780470131589","2012-01-09 06:02:12.892412","2012-01-09 06:02:12.892412"
1095,"Calculus Made Easy","Thompson","","9780312185480","2012-01-09 06:02:13.471309","2012-01-09 06:02:13.471309"
1097,"Calculus II","Marsden","2nd","9780387909752","2012-01-09 06:02:21.323614","2012-01-09 06:02:21.323614"
1098,"CALCULUS (Custom)","Strauss","5th","9780536460271","2012-01-09 06:02:22.180618","2012-01-09 06:02:22.180618"
1099,"Calculus III","Marsden","2nd","9780387909851","2012-01-09 06:02:23.012284","2012-01-09 06:02:23.012284"
1100,"Statistics","Freedman","","9780393929720","2012-01-09 06:02:28.440622","2012-01-09 06:02:28.440622"
1101,"Linear Algebra","Valenza","","9780387940991","2012-01-09 06:02:30.338754","2012-01-09 06:02:30.338754"
1102,"Differential Equations (w/CD)","Borrelli","2nd","9780471433323","2012-01-09 06:02:32.63222","2012-01-09 06:02:32.63222"
1103,"Intro to Practice of Statistics (w/CD)","Moore","7th","9781429240321","2012-01-09 06:02:34.257433","2012-01-09 06:02:34.257433"
1104,"Statistics for Life Sciences","Samuels","","9780321652805","2012-01-09 06:02:36.205107","2012-01-09 06:02:36.205107"
1105,"Elementary Linear Algebra: Appl Vers","Anton","10th","9780470432051","2012-01-09 06:02:37.419296","2012-01-09 06:02:37.419296"
1106,"Linear Algebra Done Right","Axler","2nd","9780387982588","2012-01-09 06:02:38.39045","2012-01-09 06:02:38.39045"
1107,"Elementary Analysis: Theory of Calculus","Ross","","9781441928115","2012-01-09 06:02:38.968439","2012-01-09 06:02:38.968439"
1108,"Second Year Calculus","Bressoud","","9780387976068","2012-01-09 06:02:40.431989","2012-01-09 06:02:40.431989"
1109,"Stochastic Calculus For Finance I: Binomial Asset etc","Shreve","","9780387249681","2012-01-09 06:02:42.429961","2012-01-09 06:02:42.429961"
1110,"Intro to Ordinary Differential Equations","Coddington","","9780486659428","2012-01-09 06:02:43.473982","2012-01-09 06:02:43.473982"
